dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
91;2021-04-01;3739;1693;140553;45602;10.7;3.5
91;2021-04-02;3885;2322;144438;47924;10.9;3.6
91;2021-04-03;1874;2877;146312;50801;11.1;3.9
91;2021-04-04;647;1320;146959;52121;11.1;4.0
91;2021-04-05;562;135;147521;52256;11.2;4.0
91;2021-04-06;3403;1797;150924;54053;11.4;4.1
91;2021-04-07;3420;1946;154344;55999;11.7;4.2
91;2021-04-08;4664;2179;159008;58178;12.1;4.4
91;2021-04-09;5348;2170;164356;60348;12.5;4.6
91;2021-04-10;2734;2824;167090;63172;12.7;4.8
91;2021-04-11;191;141;167281;63313;12.7;4.8
91;2021-04-12;2854;2283;170135;65596;12.9;5.0
91;2021-04-13;3758;2656;173893;68252;13.2;5.2
91;2021-04-14;3708;2332;177601;70584;13.5;5.3
91;2021-04-15;4477;2527;182078;73111;13.8;5.5
91;2021-04-16;4548;2816;186626;75927;14.1;5.8
91;2021-04-17;2983;2084;189609;78011;14.4;5.9
91;2021-04-18;269;73;189878;78084;14.4;5.9
91;2021-04-19;2306;2744;192184;80828;14.6;6.1
91;2021-04-20;3178;2990;195362;83818;14.8;6.4
91;2021-04-21;2989;2904;198351;86722;15.0;6.6
91;2021-04-22;3171;3371;201522;90093;15.3;6.8
91;2021-04-23;3717;3361;205239;93454;15.6;7.1
91;2021-04-24;3480;3736;208719;97190;15.8;7.4
91;2021-04-25;2619;647;211338;97837;16.0;7.4
91;2021-04-26;3486;2812;214824;100649;16.3;7.6
91;2021-04-27;4486;2930;219310;103579;16.6;7.9
91;2021-04-28;4569;2709;223879;106288;17.0;8.1
91;2021-04-29;5746;3069;229625;109357;17.4;8.3
91;2021-04-30;5385;2857;235010;112214;17.8;8.5
91;2021-05-01;3517;529;238527;112743;18.1;8.5
91;2021-05-02;628;134;239155;112877;18.1;8.6
91;2021-05-03;5202;2292;244357;115169;18.5;8.7
91;2021-05-04;5589;3182;249946;118351;18.9;9.0
91;2021-05-05;4852;2878;254798;121229;19.3;9.2
91;2021-05-06;5246;3382;260044;124611;19.7;9.4
91;2021-05-07;6122;3751;266166;128362;20.2;9.7
91;2021-05-08;6519;968;272685;129330;20.7;9.8
91;2021-05-09;4804;570;277489;129900;21.0;9.8
91;2021-05-10;5902;3011;283391;132911;21.5;10.1
91;2021-05-11;6826;3835;290217;136746;22.0;10.4
91;2021-05-12;5895;3444;296112;140190;22.4;10.6
91;2021-05-13;4825;1083;300937;141273;22.8;10.7
91;2021-05-14;6549;2396;307486;143669;23.3;10.9
91;2021-05-15;7793;1931;315279;145600;23.9;11.0
91;2021-05-16;4584;373;319863;145973;24.2;11.1
91;2021-05-17;6952;1706;326815;147679;24.8;11.2
91;2021-05-18;8120;1744;334935;149423;25.4;11.3
91;2021-05-19;7099;1698;342034;151121;25.9;11.5
91;2021-05-20;8201;2143;350235;153264;26.5;11.6
91;2021-05-21;8147;2580;358382;155844;27.2;11.8
91;2021-05-22;7660;1538;366042;157382;27.7;11.9
91;2021-05-23;4792;535;370834;157917;28.1;12.0
91;2021-05-24;5014;597;375848;158514;28.5;12.0
91;2021-05-25;7622;2654;383470;161168;29.1;12.2
91;2021-05-26;6875;2946;390345;164114;29.6;12.4
91;2021-05-27;7971;3449;398316;167563;30.2;12.7
91;2021-05-28;7534;4327;405850;171890;30.8;13.0
91;2021-05-29;9301;3508;415151;175398;31.5;13.3
91;2021-05-30;5948;964;421099;176362;31.9;13.4
91;2021-05-31;6738;3698;427837;180060;32.4;13.6
91;2021-06-01;7788;4781;435625;184841;33.0;14.0
91;2021-06-02;7452;3962;443077;188803;33.6;14.3
91;2021-06-03;7859;4780;450936;193583;34.2;14.7
91;2021-06-04;7194;5726;458130;199309;34.7;15.1
91;2021-06-05;6386;5821;464516;205130;35.2;15.5
91;2021-06-06;4087;2512;468603;207642;35.5;15.7
91;2021-06-07;5878;5481;474481;213123;36.0;16.2
91;2021-06-08;7039;5796;481520;218919;36.5;16.6
91;2021-06-09;6469;5145;487989;224064;37.0;17.0
91;2021-06-10;7177;5779;495166;229843;37.5;17.4
91;2021-06-11;6546;7112;501712;236955;38.0;18.0
91;2021-06-12;6218;7371;507930;244326;38.5;18.5
91;2021-06-13;2846;2316;510776;246642;38.7;18.7
91;2021-06-14;4225;7198;515001;253840;39.0;19.2
91;2021-06-15;5575;7262;520576;261102;39.5;19.8
91;2021-06-16;5296;6448;525872;267550;39.9;20.3
91;2021-06-17;6251;7131;532123;274681;40.3;20.8
91;2021-06-18;4630;8740;536753;283421;40.7;21.5
91;2021-06-19;4190;7156;540943;290577;41.0;22.0
91;2021-06-20;1007;4212;541950;294789;41.1;22.3
91;2021-06-21;3232;7236;545182;302025;41.3;22.9
91;2021-06-22;4157;9229;549339;311254;41.6;23.6
91;2021-06-23;4315;7962;553654;319216;42.0;24.2
91;2021-06-24;4912;8483;558566;327699;42.3;24.8
91;2021-06-25;3477;9166;562043;336865;42.6;25.5
91;2021-06-26;2990;8034;565033;344899;42.8;26.1
91;2021-06-27;550;2996;565583;347895;42.9;26.4
91;2021-06-28;3129;8238;568712;356133;43.1;27.0
91;2021-06-29;3588;9634;572300;365767;43.4;27.7
91;2021-06-30;3953;8701;576253;374468;43.7;28.4
91;2021-07-01;4103;8873;580356;383341;44.0;29.1
91;2021-07-02;3775;9320;584131;392661;44.3;29.8
91;2021-07-03;2881;9791;587012;402452;44.5;30.5
91;2021-07-04;852;4726;587864;407178;44.6;30.9
91;2021-07-05;2662;7258;590526;414436;44.8;31.4
91;2021-07-06;3758;9431;594284;423867;45.0;32.1
91;2021-07-07;3806;8592;598090;432459;45.3;32.8
91;2021-07-08;4358;8992;602448;441451;45.7;33.5
91;2021-07-09;3968;9954;606416;451405;46.0;34.2
91;2021-07-10;3397;10236;609813;461641;46.2;35.0
91;2021-07-11;987;4804;610800;466445;46.3;35.4
91;2021-07-12;2804;8886;613604;475331;46.5;36.0
91;2021-07-13;4467;10393;618071;485724;46.8;36.8
91;2021-07-14;2304;3586;620375;489310;47.0;37.1
91;2021-07-15;4537;9824;624912;499134;47.4;37.8
91;2021-07-16;6288;9769;631200;508903;47.8;38.6
91;2021-07-17;5751;9069;636951;517972;48.3;39.3
91;2021-07-18;3402;3686;640353;521658;48.5;39.5
91;2021-07-19;3776;7538;644129;529196;48.8;40.1
91;2021-07-20;6075;9311;650204;538507;49.3;40.8
91;2021-07-21;6252;7742;656456;546249;49.8;41.4
91;2021-07-22;6496;8402;662952;554651;50.2;42.0
91;2021-07-23;6926;8291;669878;562942;50.8;42.7
91;2021-07-24;5012;6481;674890;569423;51.2;43.2
91;2021-07-25;3267;1408;678157;570831;51.4;43.3
91;2021-07-26;4935;6594;683092;577425;51.8;43.8
91;2021-07-27;7567;7084;690659;584509;52.3;44.3
91;2021-07-28;7365;5924;698024;590433;52.9;44.8
91;2021-07-29;7401;5917;705425;596350;53.5;45.2
91;2021-07-30;6914;5784;712339;602134;54.0;45.6
91;2021-07-31;4910;4792;717249;606926;54.4;46.0
91;2021-08-01;2659;1341;719908;608267;54.6;46.1
91;2021-08-02;4925;4238;724833;612505;54.9;46.4
91;2021-08-03;6202;4698;731035;617203;55.4;46.8
91;2021-08-04;5701;4143;736736;621346;55.8;47.1
91;2021-08-05;5612;4272;742348;625618;56.3;47.4
91;2021-08-06;5711;5630;748059;631248;56.7;47.8
91;2021-08-07;3085;2420;751144;633668;56.9;48.0
91;2021-08-08;622;1103;751766;634771;57.0;48.1
91;2021-08-09;3905;3978;755671;638749;57.3;48.4
91;2021-08-10;4652;4555;760323;643304;57.6;48.8
91;2021-08-11;4151;4487;764474;647791;57.9;49.1
91;2021-08-12;4093;4787;768567;652578;58.3;49.5
91;2021-08-13;4303;4867;772870;657445;58.6;49.8
91;2021-08-14;2246;2402;775116;659847;58.7;50.0
91;2021-08-15;96;172;775212;660019;58.8;50.0
91;2021-08-16;3121;4664;778333;664683;59.0;50.4
91;2021-08-17;3655;5821;781988;670504;59.3;50.8
91;2021-08-18;3031;5800;785019;676304;59.5;51.3
91;2021-08-19;3482;5775;788501;682079;59.8;51.7
91;2021-08-20;3220;6958;791721;689037;60.0;52.2
91;2021-08-21;2464;3355;794185;692392;60.2;52.5
91;2021-08-22;738;1297;794923;693689;60.2;52.6
91;2021-08-23;2428;5310;797351;698999;60.4;53.0
91;2021-08-24;2988;6964;800339;705963;60.7;53.5
91;2021-08-25;3438;6724;803777;712687;60.9;54.0
91;2021-08-26;2749;5957;806526;718644;61.1;54.5
91;2021-08-27;2836;7504;809362;726148;61.3;55.0
91;2021-08-28;2390;4836;811752;730984;61.5;55.4
91;2021-08-29;1782;2800;813534;733784;61.7;55.6
91;2021-08-30;1805;5548;815339;739332;61.8;56.0
91;2021-08-31;2259;5916;817598;745248;62.0;56.5
91;2021-09-01;2747;4381;820345;749629;62.2;56.8
91;2021-09-02;2014;3568;822359;753197;62.3;57.1
91;2021-09-03;2211;4652;824570;757849;62.5;57.4
91;2021-09-04;2092;4095;826662;761944;62.7;57.7
91;2021-09-05;748;881;827410;762825;62.7;57.8
91;2021-09-06;1753;2992;829163;765817;62.8;58.0
91;2021-09-07;1582;2795;830745;768612;63.0;58.3
91;2021-09-08;1803;3084;832548;771696;63.1;58.5
91;2021-09-09;1335;2814;833883;774510;63.2;58.7
91;2021-09-10;1840;3555;835723;778065;63.3;59.0
91;2021-09-11;1756;4287;837479;782352;63.5;59.3
91;2021-09-12;627;945;838106;783297;63.5;59.4
91;2021-09-13;1314;2296;839420;785593;63.6;59.5
91;2021-09-14;1838;2658;841258;788251;63.8;59.7
91;2021-09-15;1683;3288;842941;791539;63.9;60.0
91;2021-09-16;1504;2386;844445;793925;64.0;60.2
91;2021-09-17;1448;3000;845893;796925;64.1;60.4
91;2021-09-18;1400;3669;847293;800594;64.2;60.7
91;2021-09-19;460;1149;847753;801743;64.3;60.8
91;2021-09-20;775;1600;848528;803343;64.3;60.9
91;2021-09-21;932;1752;849460;805095;64.4;61.0
91;2021-09-22;966;2646;850426;807741;64.5;61.2
91;2021-09-23;956;1736;851382;809477;64.5;61.4
91;2021-09-24;901;2203;852283;811680;64.6;61.5
91;2021-09-25;1057;3483;853340;815163;64.7;61.8
91;2021-09-26;217;821;853557;815984;64.7;61.8
91;2021-09-27;730;1570;854287;817554;64.7;62.0
91;2021-09-28;901;1445;855188;818999;64.8;62.1
91;2021-09-29;1014;2228;856202;821227;64.9;62.2
91;2021-09-30;661;1131;856863;822358;64.9;62.3
91;2021-10-01;971;1881;857834;824239;65.0;62.5
91;2021-10-02;1107;2393;858941;826632;65.1;62.7
91;2021-10-03;266;613;859207;827245;65.1;62.7
91;2021-10-04;620;1169;859827;828414;65.2;62.8
91;2021-10-05;593;1117;860420;829531;65.2;62.9
91;2021-10-06;783;1930;861203;831461;65.3;63.0
91;2021-10-07;580;1132;861783;832593;65.3;63.1
91;2021-10-08;787;1755;862570;834348;65.4;63.2
91;2021-10-09;1079;1998;863649;836346;65.5;63.4
91;2021-10-10;281;516;863930;836862;65.5;63.4
91;2021-10-11;581;1148;864511;838010;65.5;63.5
91;2021-10-12;528;1181;865039;839191;65.6;63.6
91;2021-10-13;807;1579;865846;840770;65.6;63.7
91;2021-10-14;490;1140;866336;841910;65.7;63.8
91;2021-10-15;901;1601;867237;843511;65.7;63.9
91;2021-10-16;924;1516;868161;845027;65.8;64.0
91;2021-10-17;221;307;868382;845334;65.8;64.1
92;2020-12-27;49;5;49;5;0.0;0.0
92;2020-12-28;31;1;80;6;0.0;0.0
92;2020-12-29;67;2;147;8;0.0;0.0
92;2020-12-30;55;5;202;13;0.0;0.0
92;2020-12-31;14;1;216;14;0.0;0.0
92;2021-01-01;44;3;260;17;0.0;0.0
92;2021-01-02;17;0;277;17;0.0;0.0
92;2021-01-03;19;1;296;18;0.0;0.0
92;2021-01-04;82;5;378;23;0.0;0.0
92;2021-01-05;237;4;615;27;0.0;0.0
92;2021-01-06;421;4;1036;31;0.1;0.0
92;2021-01-07;675;9;1711;40;0.1;0.0
92;2021-01-08;851;4;2562;44;0.2;0.0
92;2021-01-09;130;6;2692;50;0.2;0.0
92;2021-01-10;54;2;2746;52;0.2;0.0
92;2021-01-11;853;12;3599;64;0.2;0.0
92;2021-01-12;1309;13;4908;77;0.3;0.0
92;2021-01-13;1254;17;6162;94;0.4;0.0
92;2021-01-14;1248;32;7410;126;0.5;0.0
92;2021-01-15;986;11;8396;137;0.5;0.0
92;2021-01-16;187;4;8583;141;0.5;0.0
92;2021-01-17;37;2;8620;143;0.5;0.0
92;2021-01-18;1557;34;10177;177;0.6;0.0
92;2021-01-19;1579;31;11756;208;0.7;0.0
92;2021-01-20;1827;20;13583;228;0.8;0.0
92;2021-01-21;3455;36;17038;264;1.1;0.0
92;2021-01-22;2630;47;19668;311;1.2;0.0
92;2021-01-23;154;9;19822;320;1.2;0.0
92;2021-01-24;36;3;19858;323;1.2;0.0
92;2021-01-25;863;20;20721;343;1.3;0.0
92;2021-01-26;1224;14;21945;357;1.4;0.0
92;2021-01-27;2227;109;24172;466;1.5;0.0
92;2021-01-28;4201;208;28373;674;1.8;0.0
92;2021-01-29;2723;268;31096;942;1.9;0.1
92;2021-01-30;327;18;31423;960;1.9;0.1
92;2021-01-31;36;6;31459;966;1.9;0.1
92;2021-02-01;880;324;32339;1290;2.0;0.1
92;2021-02-02;1073;355;33412;1645;2.1;0.1
92;2021-02-03;1007;447;34419;2092;2.1;0.1
92;2021-02-04;1057;548;35476;2640;2.2;0.2
92;2021-02-05;1337;503;36813;3143;2.3;0.2
92;2021-02-06;130;24;36943;3167;2.3;0.2
92;2021-02-07;24;19;36967;3186;2.3;0.2
92;2021-02-08;589;733;37556;3919;2.3;0.2
92;2021-02-09;1074;1305;38630;5224;2.4;0.3
92;2021-02-10;1096;1313;39726;6537;2.5;0.4
92;2021-02-11;1521;1941;41247;8478;2.6;0.5
92;2021-02-12;1427;1486;42674;9964;2.6;0.6
92;2021-02-13;80;68;42754;10032;2.6;0.6
92;2021-02-14;31;6;42785;10038;2.7;0.6
92;2021-02-15;585;1653;43370;11691;2.7;0.7
92;2021-02-16;794;2047;44164;13738;2.7;0.9
92;2021-02-17;630;1760;44794;15498;2.8;1.0
92;2021-02-18;1584;3654;46378;19152;2.9;1.2
92;2021-02-19;1737;2665;48115;21817;3.0;1.4
92;2021-02-20;150;400;48265;22217;3.0;1.4
92;2021-02-21;51;55;48316;22272;3.0;1.4
92;2021-02-22;508;1214;48824;23486;3.0;1.5
92;2021-02-23;746;1364;49570;24850;3.1;1.5
92;2021-02-24;620;1291;50190;26141;3.1;1.6
92;2021-02-25;937;1798;51127;27939;3.2;1.7
92;2021-02-26;1469;1372;52596;29311;3.3;1.8
92;2021-02-27;507;190;53103;29501;3.3;1.8
92;2021-02-28;75;58;53178;29559;3.3;1.8
92;2021-03-01;1108;1058;54286;30617;3.4;1.9
92;2021-03-02;1991;1384;56277;32001;3.5;2.0
92;2021-03-03;2814;1110;59091;33111;3.7;2.1
92;2021-03-04;3608;1542;62699;34653;3.9;2.1
92;2021-03-05;4989;1746;67688;36399;4.2;2.3
92;2021-03-06;5728;351;73416;36750;4.5;2.3
92;2021-03-07;2910;244;76326;36994;4.7;2.3
92;2021-03-08;2430;833;78756;37827;4.9;2.3
92;2021-03-09;3449;1049;82205;38876;5.1;2.4
92;2021-03-10;3956;971;86161;39847;5.3;2.5
92;2021-03-11;5029;1430;91190;41277;5.7;2.6
92;2021-03-12;6780;1590;97970;42867;6.1;2.7
92;2021-03-13;5164;256;103134;43123;6.4;2.7
92;2021-03-14;1747;81;104881;43204;6.5;2.7
92;2021-03-15;3811;624;108692;43828;6.7;2.7
92;2021-03-16;3704;615;112396;44443;7.0;2.8
92;2021-03-17;3883;441;116279;44884;7.2;2.8
92;2021-03-18;4152;769;120431;45653;7.5;2.8
92;2021-03-19;5937;764;126368;46417;7.8;2.9
92;2021-03-20;2544;84;128912;46501;8.0;2.9
92;2021-03-21;156;33;129068;46534;8.0;2.9
92;2021-03-22;4121;495;133189;47029;8.3;2.9
92;2021-03-23;6114;896;139303;47925;8.6;3.0
92;2021-03-24;6386;677;145689;48602;9.0;3.0
92;2021-03-25;8447;676;154136;49278;9.6;3.1
92;2021-03-26;8364;915;162500;50193;10.1;3.1
92;2021-03-27;2839;286;165339;50479;10.2;3.1
92;2021-03-28;543;40;165882;50519;10.3;3.1
92;2021-03-29;4673;1076;170555;51595;10.6;3.2
92;2021-03-30;6397;1572;176952;53167;11.0;3.3
92;2021-03-31;5556;2277;182508;55444;11.3;3.4
92;2021-04-01;6280;3700;188788;59144;11.7;3.7
92;2021-04-02;5641;3452;194429;62596;12.0;3.9
92;2021-04-03;878;1425;195307;64021;12.1;4.0
92;2021-04-04;493;1065;195800;65086;12.1;4.0
92;2021-04-05;822;163;196622;65249;12.2;4.0
92;2021-04-06;3668;1975;200290;67224;12.4;4.2
92;2021-04-07;5005;2899;205295;70123;12.7;4.3
92;2021-04-08;5994;3206;211289;73329;13.1;4.5
92;2021-04-09;8039;3091;219328;76420;13.6;4.7
92;2021-04-10;2647;1306;221975;77726;13.8;4.8
92;2021-04-11;171;810;222146;78536;13.8;4.9
92;2021-04-12;3691;2530;225837;81066;14.0;5.0
92;2021-04-13;4390;4444;230227;85510;14.3;5.3
92;2021-04-14;4878;4053;235105;89563;14.6;5.5
92;2021-04-15;5305;3967;240410;93530;14.9;5.8
92;2021-04-16;5082;3876;245492;97406;15.2;6.0
92;2021-04-17;1809;1199;247301;98605;15.3;6.1
92;2021-04-18;351;97;247652;98702;15.3;6.1
92;2021-04-19;2822;2848;250474;101550;15.5;6.3
92;2021-04-20;4200;3764;254674;105314;15.8;6.5
92;2021-04-21;4621;4527;259295;109841;16.1;6.8
92;2021-04-22;4664;5135;263959;114976;16.4;7.1
92;2021-04-23;5265;4740;269224;119716;16.7;7.4
92;2021-04-24;4944;1919;274168;121635;17.0;7.5
92;2021-04-25;1798;153;275966;121788;17.1;7.5
92;2021-04-26;4004;3630;279970;125418;17.3;7.8
92;2021-04-27;6047;5276;286017;130694;17.7;8.1
92;2021-04-28;7385;4519;293402;135213;18.2;8.4
92;2021-04-29;7996;4806;301398;140019;18.7;8.7
92;2021-04-30;8847;4865;310245;144884;19.2;9.0
92;2021-05-01;1203;413;311448;145297;19.3;9.0
92;2021-05-02;670;141;312118;145438;19.3;9.0
92;2021-05-03;6792;3895;318910;149333;19.8;9.3
92;2021-05-04;10435;4381;329345;153714;20.4;9.5
92;2021-05-05;10078;5260;339423;158974;21.0;9.9
92;2021-05-06;11428;4912;350851;163886;21.7;10.2
92;2021-05-07;9867;5310;360718;169196;22.4;10.5
92;2021-05-08;7215;1925;367933;171121;22.8;10.6
92;2021-05-09;3787;602;371720;171723;23.0;10.6
92;2021-05-10;9547;4008;381267;175731;23.6;10.9
92;2021-05-11;13981;5699;395248;181430;24.5;11.2
92;2021-05-12;14287;4586;409535;186016;25.4;11.5
92;2021-05-13;9168;912;418703;186928;25.9;11.6
92;2021-05-14;12032;2313;430735;189241;26.7;11.7
92;2021-05-15;8395;1231;439130;190472;27.2;11.8
92;2021-05-16;4144;453;443274;190925;27.5;11.8
92;2021-05-17;10651;2215;453925;193140;28.1;12.0
92;2021-05-18;16411;3122;470336;196262;29.1;12.2
92;2021-05-19;16050;3719;486386;199981;30.1;12.4
92;2021-05-20;16842;3986;503228;203967;31.2;12.6
92;2021-05-21;14070;3623;517298;207590;32.1;12.9
92;2021-05-22;8317;1515;525615;209105;32.6;13.0
92;2021-05-23;4083;454;529698;209559;32.8;13.0
92;2021-05-24;6125;857;535823;210416;33.2;13.0
92;2021-05-25;13114;4566;548937;214982;34.0;13.3
92;2021-05-26;11927;5039;560864;220021;34.8;13.6
92;2021-05-27;12737;6328;573601;226349;35.5;14.0
92;2021-05-28;11234;6290;584835;232639;36.2;14.4
92;2021-05-29;5453;2304;590288;234943;36.6;14.6
92;2021-05-30;2252;389;592540;235332;36.7;14.6
92;2021-05-31;12050;5300;604590;240632;37.5;14.9
92;2021-06-01;12643;7641;617233;248273;38.2;15.4
92;2021-06-02;14382;7209;631615;255482;39.1;15.8
92;2021-06-03;14599;8032;646214;263514;40.0;16.3
92;2021-06-04;12237;8225;658451;271739;40.8;16.8
92;2021-06-05;7383;6232;665834;277971;41.3;17.2
92;2021-06-06;3598;1676;669432;279647;41.5;17.3
92;2021-06-07;11435;7637;680867;287284;42.2;17.8
92;2021-06-08;12767;9605;693634;296889;43.0;18.4
92;2021-06-09;11663;9474;705297;306363;43.7;19.0
92;2021-06-10;11972;10570;717269;316933;44.4;19.6
92;2021-06-11;8157;11037;725426;327970;45.0;20.3
92;2021-06-12;6364;5092;731790;333062;45.3;20.6
92;2021-06-13;3970;2720;735760;335782;45.6;20.8
92;2021-06-14;5213;11171;740973;346953;45.9;21.5
92;2021-06-15;6540;13129;747513;360082;46.3;22.3
92;2021-06-16;6955;12994;754468;373076;46.8;23.1
92;2021-06-17;7429;14001;761897;387077;47.2;24.0
92;2021-06-18;6908;14387;768805;401464;47.6;24.9
92;2021-06-19;3971;9107;772776;410571;47.9;25.4
92;2021-06-20;1968;5606;774744;416177;48.0;25.8
92;2021-06-21;4843;12276;779587;428453;48.3;26.5
92;2021-06-22;5883;17544;785470;445997;48.7;27.6
92;2021-06-23;5488;15992;790958;461989;49.0;28.6
92;2021-06-24;6212;15120;797170;477109;49.4;29.6
92;2021-06-25;5121;16097;802291;493206;49.7;30.6
92;2021-06-26;4071;10455;806362;503661;50.0;31.2
92;2021-06-27;1858;6046;808220;509707;50.1;31.6
92;2021-06-28;3675;12047;811895;521754;50.3;32.3
92;2021-06-29;4685;18155;816580;539909;50.6;33.5
92;2021-06-30;4458;16226;821038;556135;50.9;34.5
92;2021-07-01;5525;16306;826563;572441;51.2;35.5
92;2021-07-02;4943;15288;831506;587729;51.5;36.4
92;2021-07-03;3309;10185;834815;597914;51.7;37.1
92;2021-07-04;1125;4208;835940;602122;51.8;37.3
92;2021-07-05;4825;12334;840765;614456;52.1;38.1
92;2021-07-06;5289;15814;846054;630270;52.4;39.1
92;2021-07-07;4270;11463;850324;641733;52.7;39.8
92;2021-07-08;5411;14639;855735;656372;53.0;40.7
92;2021-07-09;5900;14205;861635;670577;53.4;41.6
92;2021-07-10;4378;8458;866013;679035;53.7;42.1
92;2021-07-11;1487;2617;867500;681652;53.8;42.2
92;2021-07-12;4421;14646;871921;696298;54.0;43.1
92;2021-07-13;7880;17460;879801;713758;54.5;44.2
92;2021-07-14;5115;5746;884916;719504;54.8;44.6
92;2021-07-15;9571;16257;894487;735761;55.4;45.6
92;2021-07-16;9066;14190;903553;749951;56.0;46.5
92;2021-07-17;6583;7605;910136;757556;56.4;46.9
92;2021-07-18;1842;2482;911978;760038;56.5;47.1
92;2021-07-19;6481;13205;918459;773243;56.9;47.9
92;2021-07-20;10095;14116;928554;787359;57.5;48.8
92;2021-07-21;10474;12126;939028;799485;58.2;49.5
92;2021-07-22;12061;12998;951089;812483;58.9;50.3
92;2021-07-23;11595;11364;962684;823847;59.7;51.1
92;2021-07-24;6739;6272;969423;830119;60.1;51.4
92;2021-07-25;2778;2331;972201;832450;60.2;51.6
92;2021-07-26;9491;9178;981692;841628;60.8;52.2
92;2021-07-27;11526;9624;993218;851252;61.5;52.7
92;2021-07-28;12950;8209;1006168;859461;62.3;53.3
92;2021-07-29;10456;8640;1016624;868101;63.0;53.8
92;2021-07-30;9129;8359;1025753;876460;63.6;54.3
92;2021-07-31;5704;4825;1031457;881285;63.9;54.6
92;2021-08-01;2220;1301;1033677;882586;64.1;54.7
92;2021-08-02;4801;4939;1038478;887525;64.4;55.0
92;2021-08-03;5156;6150;1043634;893675;64.7;55.4
92;2021-08-04;4782;4875;1048416;898550;65.0;55.7
92;2021-08-05;4534;5694;1052950;904244;65.2;56.0
92;2021-08-06;4554;5974;1057504;910218;65.5;56.4
92;2021-08-07;2840;4183;1060344;914401;65.7;56.7
92;2021-08-08;964;1083;1061308;915484;65.8;56.7
92;2021-08-09;3214;4255;1064522;919739;66.0;57.0
92;2021-08-10;3842;5613;1068364;925352;66.2;57.3
92;2021-08-11;3241;4436;1071605;929788;66.4;57.6
92;2021-08-12;3398;5602;1075003;935390;66.6;58.0
92;2021-08-13;3004;5148;1078007;940538;66.8;58.3
92;2021-08-14;1889;3931;1079896;944469;66.9;58.5
92;2021-08-15;597;840;1080493;945309;67.0;58.6
92;2021-08-16;2412;5325;1082905;950634;67.1;58.9
92;2021-08-17;2638;6993;1085543;957627;67.3;59.3
92;2021-08-18;2432;5256;1087975;962883;67.4;59.7
92;2021-08-19;2531;5745;1090506;968628;67.6;60.0
92;2021-08-20;2302;5198;1092808;973826;67.7;60.3
92;2021-08-21;1399;4225;1094207;978051;67.8;60.6
92;2021-08-22;427;1599;1094634;979650;67.8;60.7
92;2021-08-23;2497;6602;1097131;986252;68.0;61.1
92;2021-08-24;3159;8351;1100290;994603;68.2;61.6
92;2021-08-25;2868;7586;1103158;1002189;68.4;62.1
92;2021-08-26;3022;7579;1106180;1009768;68.5;62.6
92;2021-08-27;3110;7017;1109290;1016785;68.7;63.0
92;2021-08-28;1627;4516;1110917;1021301;68.8;63.3
92;2021-08-29;346;789;1111263;1022090;68.9;63.3
92;2021-08-30;2265;4706;1113528;1026796;69.0;63.6
92;2021-08-31;3101;6629;1116629;1033425;69.2;64.0
92;2021-09-01;3383;6892;1120012;1040317;69.4;64.5
92;2021-09-02;2680;6052;1122692;1046369;69.6;64.8
92;2021-09-03;2712;5787;1125404;1052156;69.7;65.2
92;2021-09-04;2385;4777;1127789;1056933;69.9;65.5
92;2021-09-05;447;922;1128236;1057855;69.9;65.6
92;2021-09-06;1347;2990;1129583;1060845;70.0;65.7
92;2021-09-07;1726;3329;1131309;1064174;70.1;65.9
92;2021-09-08;2194;3619;1133503;1067793;70.2;66.2
92;2021-09-09;1256;2618;1134759;1070411;70.3;66.3
92;2021-09-10;1823;3389;1136582;1073800;70.4;66.5
92;2021-09-11;1625;2715;1138207;1076515;70.5;66.7
92;2021-09-12;213;433;1138420;1076948;70.5;66.7
92;2021-09-13;1127;2226;1139547;1079174;70.6;66.9
92;2021-09-14;1243;2406;1140790;1081580;70.7;67.0
92;2021-09-15;1601;3632;1142391;1085212;70.8;67.2
92;2021-09-16;1092;2168;1143483;1087380;70.9;67.4
92;2021-09-17;1447;3102;1144930;1090482;70.9;67.6
92;2021-09-18;1055;2239;1145985;1092721;71.0;67.7
92;2021-09-19;131;290;1146116;1093011;71.0;67.7
92;2021-09-20;787;1833;1146903;1094844;71.1;67.8
92;2021-09-21;795;1872;1147698;1096716;71.1;68.0
92;2021-09-22;1087;3819;1148785;1100535;71.2;68.2
92;2021-09-23;739;1826;1149524;1102361;71.2;68.3
92;2021-09-24;1107;2857;1150631;1105218;71.3;68.5
92;2021-09-25;624;2212;1151255;1107430;71.3;68.6
92;2021-09-26;95;249;1151350;1107679;71.3;68.6
92;2021-09-27;771;1632;1152121;1109311;71.4;68.7
92;2021-09-28;790;1575;1152911;1110886;71.4;68.8
92;2021-09-29;1136;2836;1154047;1113722;71.5;69.0
92;2021-09-30;855;1334;1154902;1115056;71.6;69.1
92;2021-10-01;1130;2101;1156032;1117157;71.6;69.2
92;2021-10-02;801;1810;1156833;1118967;71.7;69.3
92;2021-10-03;89;205;1156922;1119172;71.7;69.4
92;2021-10-04;709;1318;1157631;1120490;71.7;69.4
92;2021-10-05;731;1319;1158362;1121809;71.8;69.5
92;2021-10-06;1061;1992;1159423;1123801;71.8;69.6
92;2021-10-07;543;936;1159966;1124737;71.9;69.7
92;2021-10-08;1113;1864;1161079;1126601;71.9;69.8
