COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;200071116;CA ECLA  (Espace Communautaire Lons Agglomération);CHAR;9
CODGEO;Code géographique;Code géographique;200071140;CA Moulins Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;200071157;CC des Hautes-Vosges;CHAR;9
CODGEO;Code géographique;Code géographique;200071165;CA Les Sables d'Olonne Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;200071173;CC du Pays Arnay Liernais;CHAR;9
CODGEO;Code géographique;Code géographique;200071181;CC Somme Sud-Ouest;CHAR;9
CODGEO;Code géographique;Code géographique;200071199;CC Plaine Limagne;CHAR;9
CODGEO;Code géographique;Code géographique;200071207;CC de Pouilly-en-Auxois/Bligny-sur-Ouche;CHAR;9
CODGEO;Code géographique;Code géographique;200071215;CC Chavanon Combrailles et Volcans;CHAR;9
CODGEO;Code géographique;Code géographique;200071223;CC Nièvre et Somme;CHAR;9
CODGEO;Code géographique;Code géographique;200071298;CC des Terres du Lauragais;CHAR;9
CODGEO;Code géographique;Code géographique;200071314;CC des Hauts Tolosans;CHAR;9
CODGEO;Code géographique;Code géographique;200071363;CA Vichy Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;200071371;CC Bresse et Saône;CHAR;9
CODGEO;Code géographique;Code géographique;200071389;CC Saint-Pourçain Sioule Limagne;CHAR;9
CODGEO;Code géographique;Code géographique;200071405;CC Ardèche Rhône Coiron;CHAR;9
CODGEO;Code géographique;Code géographique;200071413;CA Privas Centre Ardèche;CHAR;9
CODGEO;Code géographique;Code géographique;200071454;CA Evreux Portes de Normandie;CHAR;9
CODGEO;Code géographique;Code géographique;200071470;CC Entr'Allier Besbre et Loire;CHAR;9
CODGEO;Code géographique;Code géographique;200071496;CC du Bocage Bourbonnais;CHAR;9
CODGEO;Code géographique;Code géographique;200071504;CC des Collines du Perche Normand;CHAR;9
CODGEO;Code géographique;Code géographique;200071512;CC Commentry Montmarault Néris Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;200071520;CC Domfront Tinchebray Interco;CHAR;9
CODGEO;Code géographique;Code géographique;200071538;CC Terres de Bresse;CHAR;9
CODGEO;Code géographique;Code géographique;200071546;CC Sud Retz Atlantique;CHAR;9
CODGEO;Code géographique;Code géographique;200071553;CC Loire Layon Aubance;CHAR;9
CODGEO;Code géographique;Code géographique;200071579;CC Bresse Louhannaise Intercom';CHAR;9
CODGEO;Code géographique;Code géographique;200071587;CC Loches Sud Touraine;CHAR;9
CODGEO;Code géographique;Code géographique;200071595;CC Arbois, Poligny, Salins, Cœur du Jura;CHAR;9
CODGEO;Code géographique;Code géographique;200071629;CC Challans-Gois Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;200071645;CC Saint Cyr Mère Boitier entre Charolais et Mâconnais;CHAR;9
CODGEO;Code géographique;Code géographique;200071652;CC du Pays Fertois et du Bocage Carrougien;CHAR;9
CODGEO;Code géographique;Code géographique;200071678;CA du Choletais;CHAR;9
CODGEO;Code géographique;Code géographique;200071751;CA du Bassin de Bourg-en-Bresse;CHAR;9
CODGEO;Code géographique;Code géographique;200071769;CC Picardie des Châteaux;CHAR;9
CODGEO;Code géographique;Code géographique;200071777;CC d'Arcis, Mailly, Ramerupt;CHAR;9
CODGEO;Code géographique;Code géographique;200071785;CA Chauny-Tergnier-La Fère;CHAR;9
CODGEO;Code géographique;Code géographique;200071819;CC du Périgord Nontronnais;CHAR;9
CODGEO;Code géographique;Code géographique;200071827;CA du Grand Angoulême;CHAR;9
CODGEO;Code géographique;Code géographique;200071843;CC du Vexin Normand;CHAR;9
CODGEO;Code géographique;Code géographique;200071850;CC du Pithiverais-Gâtinais;CHAR;9
CODGEO;Code géographique;Code géographique;200071868;CC des Vallées du Haut-Anjou;CHAR;9
CODGEO;Code géographique;Code géographique;200071876;CA Saumur Val de Loire;CHAR;9
CODGEO;Code géographique;Code géographique;200071884;CC Le Grand Charolais;CHAR;9
CODGEO;Code géographique;Code géographique;200071892;CA du Saint-Quentinois;CHAR;9
CODGEO;Code géographique;Code géographique;200071900;CC Vendée Grand Littoral;CHAR;9
CODGEO;Code géographique;Code géographique;200071918;CC du Pays de Saint-Fulgent - Les Essarts;CHAR;9
CODGEO;Code géographique;Code géographique;200071926;CC du Limouxin;CHAR;9
CODGEO;Code géographique;Code géographique;200071934;CC Pays de Fontenay-Vendée;CHAR;9
CODGEO;Code géographique;Code géographique;200071942;CC Haut Limousin en Marche;CHAR;9
CODGEO;Code géographique;Code géographique;200071967;CC Pays d'Évian Vallée d'Abondance;CHAR;9
CODGEO;Code géographique;Code géographique;200071983;CC Thiérache Sambre et Oise;CHAR;9
CODGEO;Code géographique;Code géographique;200071991;CC Retz-en-Valois;CHAR;9
CODGEO;Code géographique;Code géographique;200072007;CC de la Montagne d'Ardèche;CHAR;9
CODGEO;Code géographique;Code géographique;200072015;CA Annonay Rhône Agglo;CHAR;9
CODGEO;Code géographique;Code géographique;200072023;CC Cœur de Charente;CHAR;9
CODGEO;Code géographique;Code géographique;200072031;CA de la Région de Château-Thierry;CHAR;9
CODGEO;Code géographique;Code géographique;200072049;CC de Charente Limousine;CHAR;9
CODGEO;Code géographique;Code géographique;200072056;CC Porte du Jura;CHAR;9
CODGEO;Code géographique;Code géographique;200072064;CC Val-de-Cher-Controis;CHAR;9
CODGEO;Code géographique;Code géographique;200072072;CA Territoires Vendômois;CHAR;9
CODGEO;Code géographique;Code géographique;200072080;CC du Pays de Saint-Éloy;CHAR;9
CODGEO;Code géographique;Code géographique;200072098;CC Combrailles Sioule et Morge;CHAR;9
CODGEO;Code géographique;Code géographique;200072106;CC Adour Madiran;CHAR;9
CODGEO;Code géographique;Code géographique;200072130;CA du Pays de Meaux;CHAR;9
CODGEO;Code géographique;Code géographique;200072304;CC Vallée de l'Ubaye - Serre-Ponçon;CHAR;9
CODGEO;Code géographique;Code géographique;200072312;CA Seine Normandie Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;200072320;CC Val de Gers;CHAR;9
CODGEO;Code géographique;Code géographique;200072346;CA du Pays de Fontainebleau;CHAR;9
CODGEO;Code géographique;Code géographique;200072452;CA Fougères Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;200072460;CA de Béthune-Bruay, Artois-Lys Romane;CHAR;9
CODGEO;Code géographique;Code géographique;200072478;CC Pays d'Opale;CHAR;9
CODGEO;Code géographique;Code géographique;200072544;CC des Deux Morin;CHAR;9
CODGEO;Code géographique;Code géographique;200072635;CC Pyrénées Haut Garonnaises;CHAR;9
CODGEO;Code géographique;Code géographique;200072643;CC Cœur et Coteaux du Comminges;CHAR;9
CODGEO;Code géographique;Code géographique;200072650;CC Touraine Vallée de l'Indre;CHAR;9
CODGEO;Code géographique;Code géographique;200072668;CC Touraine Val de Vienne;CHAR;9
CODGEO;Code géographique;Code géographique;200072676;CC Maine Saosnois;CHAR;9
CODGEO;Code géographique;Code géographique;200072684;CC Le Gesnois Bilurien;CHAR;9
CODGEO;Code géographique;Code géographique;200072692;CC des Vallées de la Braye et de l'Anille;CHAR;9
CODGEO;Code géographique;Code géographique;200072700;CC Haute Sarthe Alpes Mancelles;CHAR;9
CODGEO;Code géographique;Code géographique;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CHAR;9
CODGEO;Code géographique;Code géographique;200072726;CC Châteaubriant-Derval;CHAR;9
CODGEO;Code géographique;Code géographique;200072734;CC Estuaire et Sillon;CHAR;9
CODGEO;Code géographique;Code géographique;200072825;CC Mirebellois et Fontenois;CHAR;9
CODGEO;Code géographique;Code géographique;200072874;CC Val Briard;CHAR;9
CODGEO;Code géographique;Code géographique;200072882;CC de Vie et Boulogne;CHAR;9
CODGEO;Code géographique;Code géographique;200072981;CC Touraine Ouest Val de Loire;CHAR;9
CODGEO;Code géographique;Code géographique;200072999;CC du Grand Langres;CHAR;9
CODGEO;Code géographique;Code géographique;200073013;CC Carnelle Pays-De-France;CHAR;9
CODGEO;Code géographique;Code géographique;200073096;CA Arche Agglo;CHAR;9
CODGEO;Code géographique;Code géographique;200073104;CC de l'Île-Rousse - Balagne;CHAR;9
CODGEO;Code géographique;Code géographique;200073112;CC Sud Sarthe;CHAR;9
CODGEO;Code géographique;Code géographique;200073120;CC Nebbiu - Conca d'Oro;CHAR;9
CODGEO;Code géographique;Code géographique;200073138;CC Pasquale Paoli;CHAR;9
CODGEO;Code géographique;Code géographique;200073146;CC Cagire Garonne Salat;CHAR;9
CODGEO;Code géographique;Code géographique;200073161;CC Touraine-Est Vallées;CHAR;9
CODGEO;Code géographique;Code géographique;200073237;CC de Gâtine et Choisilles - Pays de Racan;CHAR;9
CODGEO;Code géographique;Code géographique;200073245;CC du Bassin d'Aubenas;CHAR;9
CODGEO;Code géographique;Code géographique;200073252;CC de la Castagniccia-Casinca;CHAR;9
CODGEO;Code géographique;Code géographique;200073260;CC Sud Vendée Littoral;CHAR;9
CODGEO;Code géographique;Code géographique;200073344;CA Rambouillet Territoires;CHAR;9
CODGEO;Code géographique;Code géographique;200073393;CC des Rives du Haut-Allier;CHAR;9
CODGEO;Code géographique;Code géographique;200073401;CC Mézenc-Loire-Meygal;CHAR;9
CODGEO;Code géographique;Code géographique;200073419;CA du Puy-en-Velay;CHAR;9
CODGEO;Code géographique;Code géographique;200073427;CC Marches du Velay-Rochebaron;CHAR;9
CODGEO;Code géographique;Code géographique;200077014;CA Vienne Condrieu;CHAR;9
CODGEO;Code géographique;Code géographique;200083392;CA Laval Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;200084952;CU Le Havre Seine Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;200085728;CC Brioude Sud Auvergne;CHAR;9
CODGEO;Code géographique;Code géographique;200085751;CC d'Entre Bièvre et Rhône;CHAR;9
CODGEO;Code géographique;Code géographique;200089456;CA Seine-Eure;CHAR;9
CODGEO;Code géographique;Code géographique;200090504;CA Coulommiers Pays de Brie;CHAR;9
CODGEO;Code géographique;Code géographique;200090561;CC Vierzon-Sologne-Berry;CHAR;9
CODGEO;Code géographique;Code géographique;200090579;CC Terre d'Émeraude Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;200090751;CA Grand Calais Terres et Mers;CHAR;9
CODGEO;Code géographique;Code géographique;200093201;Métropole Européenne de Lille;CHAR;9
CODGEO;Code géographique;Code géographique;240100610;CC de la Côtière à Montluel;CHAR;9
CODGEO;Code géographique;Code géographique;240100750;CA du Pays de Gex;CHAR;9
CODGEO;Code géographique;Code géographique;240100800;CC de Miribel et du Plateau;CHAR;9
CODGEO;Code géographique;Code géographique;240100883;CC de la Plaine de l'Ain;CHAR;9
CODGEO;Code géographique;Code géographique;240100891;CC du Pays Bellegardien (CCPB);CHAR;9
CODGEO;Code géographique;Code géographique;240200444;CC de la Thiérache du Centre;CHAR;9
CODGEO;Code géographique;Code géographique;240200469;CC du Pays de la Serre;CHAR;9
CODGEO;Code géographique;Code géographique;240200477;CA GrandSoissons Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;240200493;CC du Pays du Vermandois;CHAR;9
CODGEO;Code géographique;Code géographique;240200501;CC du Val de l'Aisne;CHAR;9
CODGEO;Code géographique;Code géographique;240200519;CC du Canton d'Oulchy-le-Château;CHAR;9
CODGEO;Code géographique;Code géographique;240200576;CC de la Champagne Picarde;CHAR;9
CODGEO;Code géographique;Code géographique;240200584;CC du Canton de Charly-sur-Marne;CHAR;9
CODGEO;Code géographique;Code géographique;240200592;CC du Chemin des Dames;CHAR;9
CODGEO;Code géographique;Code géographique;240200600;CC des Trois Rivières;CHAR;9
CODGEO;Code géographique;Code géographique;240200634;CC des Portes de la Thiérache;CHAR;9
CODGEO;Code géographique;Code géographique;240300491;CC du Pays de Lapalisse;CHAR;9
CODGEO;Code géographique;Code géographique;240300558;CC du Pays de Tronçais;CHAR;9
CODGEO;Code géographique;Code géographique;240300566;CC du Val de Cher;CHAR;9
CODGEO;Code géographique;Code géographique;240300657;CC du Pays d'Huriel;CHAR;9
CODGEO;Code géographique;Code géographique;240400440;CC Pays Forcalquier et Montagne de Lure;CHAR;9
CODGEO;Code géographique;Code géographique;240500439;CC du Briançonnais;CHAR;9
CODGEO;Code géographique;Code géographique;240500462;CC du Pays des Ecrins;CHAR;9
CODGEO;Code géographique;Code géographique;240600551;CA de la Riviera Française;CHAR;9
CODGEO;Code géographique;Code géographique;240600585;CA de Sophia Antipolis;CHAR;9
CODGEO;Code géographique;Code géographique;240600593;CC du Pays des Paillons;CHAR;9
CODGEO;Code géographique;Code géographique;240700302;CC du Pays Beaume-Drobie;CHAR;9
CODGEO;Code géographique;Code géographique;240700617;CC Val de Ligne;CHAR;9
CODGEO;Code géographique;Code géographique;240700716;CC du Val d'Ay;CHAR;9
CODGEO;Code géographique;Code géographique;240700815;CC Berg et Coiron;CHAR;9
CODGEO;Code géographique;Code géographique;240700864;CC du Rhône aux Gorges de l'Ardèche;CHAR;9
CODGEO;Code géographique;Code géographique;240800821;CC Ardenne, Rives de Meuse;CHAR;9
CODGEO;Code géographique;Code géographique;240800847;CC des Portes du Luxembourg;CHAR;9
CODGEO;Code géographique;Code géographique;240800862;CC des Crêtes Préardennaises;CHAR;9
CODGEO;Code géographique;Code géographique;240800920;CC de l'Argonne Ardennaise;CHAR;9
CODGEO;Code géographique;Code géographique;240900431;CC du Pays de Tarascon;CHAR;9
CODGEO;Code géographique;Code géographique;240900464;CC du Pays d'Olmes;CHAR;9
CODGEO;Code géographique;Code géographique;241000223;CC Forêts, Lacs, Terres en Champagne;CHAR;9
CODGEO;Code géographique;Code géographique;241000405;CC de la Région de Bar-sur-Aube;CHAR;9
CODGEO;Code géographique;Code géographique;241000447;CC du Pays d'Othe;CHAR;9
CODGEO;Code géographique;Code géographique;241000488;CC de l'Orvin et de l'Ardusson;CHAR;9
CODGEO;Code géographique;Code géographique;241100593;CA Le Grand Narbonne;CHAR;9
CODGEO;Code géographique;Code géographique;241200187;CA Rodez Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;241200542;CC du Réquistanais;CHAR;9
CODGEO;Code géographique;Code géographique;241200567;CC de Millau Grands Causses;CHAR;9
CODGEO;Code géographique;Code géographique;241200625;CC du Pays Rignacois;CHAR;9
CODGEO;Code géographique;Code géographique;241200641;CC Conques-Marcillac;CHAR;9
CODGEO;Code géographique;Code géographique;241200658;CC du Pays de Salars;CHAR;9
CODGEO;Code géographique;Code géographique;241200674;CC du Plateau de Montbazens;CHAR;9
CODGEO;Code géographique;Code géographique;241200765;CC de Lévézou Pareloup;CHAR;9
CODGEO;Code géographique;Code géographique;241200807;CC Aveyron Bas Ségala Viaur;CHAR;9
CODGEO;Code géographique;Code géographique;241200906;CC Larzac et Vallées;CHAR;9
CODGEO;Code géographique;Code géographique;241200914;CC de la Muse et des Raspes du Tarn;CHAR;9
CODGEO;Code géographique;Code géographique;241300375;CC Vallée des Baux-Alpilles (CC VBA);CHAR;9
CODGEO;Code géographique;Code géographique;241300417;CA d'Arles-Crau-Camargue-Montagnette;CHAR;9
CODGEO;Code géographique;Code géographique;241400415;CC Cœur Côte Fleurie;CHAR;9
CODGEO;Code géographique;Code géographique;241400514;CC du Pays de Falaise;CHAR;9
CODGEO;Code géographique;Code géographique;241400555;CC de Bayeux Intercom;CHAR;9
CODGEO;Code géographique;Code géographique;241400860;CC Cœur de Nacre;CHAR;9
CODGEO;Code géographique;Code géographique;241400878;CC Terre d'Auge;CHAR;9
CODGEO;Code géographique;Code géographique;241500230;CA du Bassin d'Aurillac;CHAR;9
CODGEO;Code géographique;Code géographique;241500255;CC du Pays Gentiane;CHAR;9
CODGEO;Code géographique;Code géographique;241500271;CC du Pays de Mauriac;CHAR;9
CODGEO;Code géographique;Code géographique;241501055;CC Sumène - Artense;CHAR;9
CODGEO;Code géographique;Code géographique;241501089;CC Cère et Goul en Carladès;CHAR;9
CODGEO;Code géographique;Code géographique;241501139;CC du Pays de Salers;CHAR;9
CODGEO;Code géographique;Code géographique;241600303;CC du Rouillacais;CHAR;9
CODGEO;Code géographique;Code géographique;241700434;CA de la Rochelle;CHAR;9
CODGEO;Code géographique;Code géographique;241700459;CC de l'Île de Ré;CHAR;9
CODGEO;Code géographique;Code géographique;241700517;CC Cœur de Saintonge;CHAR;9
CODGEO;Code géographique;Code géographique;241700624;CC de l'Île d'Oléron;CHAR;9
CODGEO;Code géographique;Code géographique;241700632;CC de Gémozac et de la Saintonge Viticole;CHAR;9
CODGEO;Code géographique;Code géographique;241700640;CA Royan Atlantique;CHAR;9
CODGEO;Code géographique;Code géographique;241700699;CC du Bassin de Marennes;CHAR;9
CODGEO;Code géographique;Code géographique;241800374;CC La Septaine;CHAR;9
CODGEO;Code géographique;Code géographique;241800424;CC Le Dunois;CHAR;9
CODGEO;Code géographique;Code géographique;241800432;CC Les Trois Provinces;CHAR;9
CODGEO;Code géographique;Code géographique;241800457;CC Fercher Pays Florentais;CHAR;9
CODGEO;Code géographique;Code géographique;241800507;CA Bourges Plus;CHAR;9
CODGEO;Code géographique;Code géographique;241900133;CC de Ventadour - Egletons - Monédières;CHAR;9
CODGEO;Code géographique;Code géographique;241927201;CA Tulle Agglo;CHAR;9
CODGEO;Code géographique;Code géographique;241927243;CC du Pays d'Uzerche;CHAR;9
CODGEO;Code géographique;Code géographique;242000354;CA de Bastia;CHAR;9
CODGEO;Code géographique;Code géographique;242000495;CC de l'Alta Rocca;CHAR;9
CODGEO;Code géographique;Code géographique;242000503;CC Celavu-Prunelli;CHAR;9
CODGEO;Code géographique;Code géographique;242010056;CA du Pays Ajaccien;CHAR;9
CODGEO;Code géographique;Code géographique;242010130;CC du Sartenais Valinco Taravo;CHAR;9
CODGEO;Code géographique;Code géographique;242020071;CC du Centre Corse;CHAR;9
CODGEO;Code géographique;Code géographique;242020105;CC de Calvi Balagne;CHAR;9
CODGEO;Code géographique;Code géographique;242100154;CC des Vallées de la Tille et de l'Ignon;CHAR;9
CODGEO;Code géographique;Code géographique;242100410;Dijon Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;242101434;CC du Pays Châtillonnais;CHAR;9
CODGEO;Code géographique;Code géographique;242101442;CC de Saulieu;CHAR;9
CODGEO;Code géographique;Code géographique;242101459;CC du Pays d'Alésia et de la Seine;CHAR;9
CODGEO;Code géographique;Code géographique;242101491;CC du Montbardois;CHAR;9
CODGEO;Code géographique;Code géographique;242101509;CC Rives de Saône;CHAR;9
CODGEO;Code géographique;Code géographique;242200715;CC du Kreiz-Breizh (CCKB);CHAR;9
CODGEO;Code géographique;Code géographique;242300135;CC du Pays Sostranien;CHAR;9
CODGEO;Code géographique;Code géographique;242320000;CC de Bénévent Grand Bourg;CHAR;9
CODGEO;Code géographique;Code géographique;242320109;CC du Pays Dunois;CHAR;9
CODGEO;Code géographique;Code géographique;242400752;CC Périgord-Limousin;CHAR;9
CODGEO;Code géographique;Code géographique;242400935;CC du Pays de Saint-Aulaye;CHAR;9
CODGEO;Code géographique;Code géographique;242401024;CC Isle-Loue-Auvézère en Périgord;CHAR;9
CODGEO;Code géographique;Code géographique;242500320;CC de Montbenoît;CHAR;9
CODGEO;Code géographique;Code géographique;242500338;CC du Grand Pontarlier;CHAR;9
CODGEO;Code géographique;Code géographique;242500361;CU Grand Besançon Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;242504116;CC du Val de Morteau;CHAR;9
CODGEO;Code géographique;Code géographique;242504181;CC des Portes du Haut-Doubs;CHAR;9
CODGEO;Code géographique;Code géographique;242504355;CC du Plateau de Russey;CHAR;9
CODGEO;Code géographique;Code géographique;242504371;CC du Pays de Sancey-Belleherbe;CHAR;9
CODGEO;Code géographique;Code géographique;242504447;CC du Doubs Baumois;CHAR;9
CODGEO;Code géographique;Code géographique;242504488;CC Altitude 800;CHAR;9
CODGEO;Code géographique;Code géographique;242504496;CC du Plateau de Frasne et du Val de Drugeon (CFD);CHAR;9
CODGEO;Code géographique;Code géographique;242600252;CC du Val de Drôme en Biovallée;CHAR;9
CODGEO;Code géographique;Code géographique;242600492;CC Dieulefit-Bourdeaux;CHAR;9
CODGEO;Code géographique;Code géographique;242600534;CC du Diois;CHAR;9
CODGEO;Code géographique;Code géographique;242700276;CC du Pays de Conches;CHAR;9
CODGEO;Code géographique;Code géographique;242700607;CC du Pays du Neubourg;CHAR;9
CODGEO;Code géographique;Code géographique;242852465;CC du Bonnevalais;CHAR;9
CODGEO;Code géographique;Code géographique;242900074;CC du Pays d'Iroise;CHAR;9
CODGEO;Code géographique;Code géographique;242900314;Brest Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;242900553;CC du Pays des Abers;CHAR;9
CODGEO;Code géographique;Code géographique;242900561;CC de Haute-Cornouaille;CHAR;9
CODGEO;Code géographique;Code géographique;242900629;CC Cap Sizun - Pointe du Raz;CHAR;9
CODGEO;Code géographique;Code géographique;242900645;CC Douarnenez Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;242900660;CC du Pays Fouesnantais;CHAR;9
CODGEO;Code géographique;Code géographique;242900694;CA Quimperlé Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;242900702;CC du Pays Bigouden Sud;CHAR;9
CODGEO;Code géographique;Code géographique;242900710;CC du Haut Pays Bigouden;CHAR;9
CODGEO;Code géographique;Code géographique;242900744;CC Poher communauté;CHAR;9
CODGEO;Code géographique;Code géographique;242900751;CC du Pays de Landivisiau;CHAR;9
CODGEO;Code géographique;Code géographique;242900769;CA Concarneau Cornouaille Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;242900793;CC Communauté Lesneven Côte des Légendes;CHAR;9
CODGEO;Code géographique;Code géographique;242900801;CC du Pays de Landerneau-Daoulas;CHAR;9
CODGEO;Code géographique;Code géographique;242900835;CA Morlaix Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;243000270;CC du Pays Viganais;CHAR;9
CODGEO;Code géographique;Code géographique;243000296;CC du Pays de Sommières;CHAR;9
CODGEO;Code géographique;Code géographique;243000569;CC Rhony, Vistre, Vidourle;CHAR;9
CODGEO;Code géographique;Code géographique;243000585;CC Beaucaire Terre d'Argence;CHAR;9
CODGEO;Code géographique;Code géographique;243000593;CC de Petite Camargue;CHAR;9
CODGEO;Code géographique;Code géographique;243000643;CA de Nîmes Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243000650;CC Terre de Camargue;CHAR;9
CODGEO;Code géographique;Code géographique;243000684;CC du Pont du Gard;CHAR;9
CODGEO;Code géographique;Code géographique;243100518;Toulouse Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243100567;CC Lauragais Revel Sorezois;CHAR;9
CODGEO;Code géographique;Code géographique;243100633;CA du Sicoval;CHAR;9
CODGEO;Code géographique;Code géographique;243100732;CC des Coteaux du Girou;CHAR;9
CODGEO;Code géographique;Code géographique;243100773;CC de Val'Aïgo;CHAR;9
CODGEO;Code géographique;Code géographique;243100781;CC de la Save au Touch;CHAR;9
CODGEO;Code géographique;Code géographique;243100815;CC des Coteaux Bellevue;CHAR;9
CODGEO;Code géographique;Code géographique;243200391;CC de la Lomagne Gersoise;CHAR;9
CODGEO;Code géographique;Code géographique;243200409;CC du Bas Armagnac;CHAR;9
CODGEO;Code géographique;Code géographique;243200417;CC de la Tenarèze;CHAR;9
CODGEO;Code géographique;Code géographique;243200425;CC Cœur d'Astarac en Gascogne;CHAR;9
CODGEO;Code géographique;Code géographique;243200458;CC du Grand Armagnac;CHAR;9
CODGEO;Code géographique;Code géographique;243200508;CC Bastides et Vallons du Gers;CHAR;9
CODGEO;Code géographique;Code géographique;243200599;CC du Saves;CHAR;9
CODGEO;Code géographique;Code géographique;243200607;CC Artagnan de Fezensac;CHAR;9
CODGEO;Code géographique;Code géographique;243300316;Bordeaux Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243300563;CA Bassin d'Arcachon Sud-Pôle Atlantique (COBAS);CHAR;9
CODGEO;Code géographique;Code géographique;243300811;CC de l'Estuaire;CHAR;9
CODGEO;Code géographique;Code géographique;243301165;CC Jalle-Eau-Bourde;CHAR;9
CODGEO;Code géographique;Code géographique;243301181;CC Latitude Nord Gironde;CHAR;9
CODGEO;Code géographique;Code géographique;243301215;CC du Créonnais;CHAR;9
CODGEO;Code géographique;Code géographique;243301223;CC du Grand Cubzaguais;CHAR;9
CODGEO;Code géographique;Code géographique;243301249;CC du Secteur de Saint-Loubès;CHAR;9
CODGEO;Code géographique;Code géographique;243301264;CC de Montesquieu;CHAR;9
CODGEO;Code géographique;Code géographique;243301355;CC des Coteaux Bordelais;CHAR;9
CODGEO;Code géographique;Code géographique;243301371;CC du Pays Foyen;CHAR;9
CODGEO;Code géographique;Code géographique;243301389;CC Médullienne;CHAR;9
CODGEO;Code géographique;Code géographique;243301397;CC du Fronsadais;CHAR;9
CODGEO;Code géographique;Code géographique;243301405;CC du Val de l'Eyre;CHAR;9
CODGEO;Code géographique;Code géographique;243301439;CC des Portes de l'Entre-deux-Mers;CHAR;9
CODGEO;Code géographique;Code géographique;243301447;CC Médoc Estuaire;CHAR;9
CODGEO;Code géographique;Code géographique;243301454;CC Castillon/Pujols;CHAR;9
CODGEO;Code géographique;Code géographique;243301504;CA du Bassin d'Arcachon Nord;CHAR;9
CODGEO;Code géographique;Code géographique;243400017;Montpellier Méditerranée Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243400355;CC du Clermontais;CHAR;9
CODGEO;Code géographique;Code géographique;243400470;CA du Pays de l'Or;CHAR;9
CODGEO;Code géographique;Code géographique;243400488;CC La Domitienne;CHAR;9
CODGEO;Code géographique;Code géographique;243400520;CC du Pays de Lunel;CHAR;9
CODGEO;Code géographique;Code géographique;243400694;CC Vallée de l'Hérault;CHAR;9
CODGEO;Code géographique;Code géographique;243400736;CC des Cévennes Gangeoises et Suménoises;CHAR;9
CODGEO;Code géographique;Code géographique;243400769;CA de Béziers-Méditerranée;CHAR;9
CODGEO;Code géographique;Code géographique;243400819;CA Hérault-Méditerranée;CHAR;9
CODGEO;Code géographique;Code géographique;243500139;Rennes Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243500550;CC Montfort Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;243500618;CC de Brocéliande;CHAR;9
CODGEO;Code géographique;Code géographique;243500634;CC Roche aux Fées Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;243500659;CC Pays de Châteaugiron Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;243500667;CC du Val d'Ille-Aubigné;CHAR;9
CODGEO;Code géographique;Code géographique;243500725;CC Côte d'Émeraude;CHAR;9
CODGEO;Code géographique;Code géographique;243500733;CC Bretagne Romantique;CHAR;9
CODGEO;Code géographique;Code géographique;243500741;CA Redon Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;243500774;CC Liffré-Cormier Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;243500782;CA du Pays de Saint Malo Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;243600202;CC Chabris - Pays de Bazelle;CHAR;9
CODGEO;Code géographique;Code géographique;243600236;CC du Pays d'Issoudun;CHAR;9
CODGEO;Code géographique;Code géographique;243600293;CC de la Région de Levroux;CHAR;9
CODGEO;Code géographique;Code géographique;243600301;CC Val de l'Indre - Brenne;CHAR;9
CODGEO;Code géographique;Code géographique;243600319;CC Brenne - Val de Creuse;CHAR;9
CODGEO;Code géographique;Code géographique;243600327;CA Châteauroux Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;243600343;CC Cœur de Brenne;CHAR;9
CODGEO;Code géographique;Code géographique;243600350;CC de la Châtre et Sainte-Sévère;CHAR;9
CODGEO;Code géographique;Code géographique;243700499;CC du Castelrenaudais;CHAR;9
